"","ticker","open","high","low","close","volume","OPCL","pvCLCL","prevAdjClose","SPpvCLCL","sharesOut","PERMNO","SICCD","PERMCO","prevRawOpen","prevRawClose","prevAdjOpen"
"13","AAG",17.9375,17.9375,17.5,17.5,2000,-0.024693,-0.027778,18,-0.009549,42372,75188,"3675",21651,17.875,18,17.88
"14","AAIR",4.46875,4.65625,4.3125,4.5,447880,0.006969,-0.006897,4.53,-0.009549,65698,80670,"4510",13181,4.4375,4.53125,4.44
"15","AAM",0.8125,0.9375,0.75,0.9375,784800,0.143101,0.25,0.75,-0.009549,31041,77162,"6163",11230,0.75,0.75,0.75
"16","AAP",17.875,17.875,17.8125,17.8125,9900,-0.003503,-0.006969,17.94,-0.009549,56442,80105,"7299",30091,17.9375,17.9375,17.94
"17","AAS",15.5,15.75,15.25,15.5625,696200,0.004024,0.024691,15.19,-0.009549,48481,81540,"5122",13650,15.1875,15.1875,15.19
"18","AAT",11.9375,11.9375,11.8125,11.9375,16400,0,0.010582,11.81,-0.009549,13707,78935,"6726",29746,11.9375,11.8125,11.94
"19","AB",2.75,2.75,2.625,2.625,2000,-0.04652,0,2.62,-0.009549,3205,11139,"4213",8998,2.5625,2.625,2.56
"20","ABERF",6.0625,6.0625,6.0625,6.0625,520,0,-0.03,6.25,-0.009549,38478,78701,"1040",26102,6,6.25,6
"21","ABF",22.5,22.5,21.125,21.25,266200,-0.057158,-0.034091,22,-0.009549,48642,51721,"4513",20031,21.5625,22,21.57
"22","ABG",5.625,5.75,5.5625,5.5625,6100,-0.011173,-0.011111,5.62,-0.009549,11421,84368,"7922",31827,5.625,5.625,5.62
"23","ABK",52.0625,52.125,50.25,50.8125,420800,-0.024303,-0.026347,52.19,-0.009549,69920,76757,"6351",29052,52.3125,52.1875,52.31
"24","ABM",20.5,20.625,20,20.3125,120800,-0.009188,-0.003067,20.37,-0.009549,22341,47730,"7349",20068,20.1875,20.375,20.19
"25","ABMD",37.03125,37.3125,36.5,36.5,92845,-0.01445,-0.006803,36.75,-0.009549,8653,75107,"3840",20018,38.25,36.75,38.28
"26","ABN",25.0625,25.0625,24.75,25.0625,36700,0,-0.009877,25.31,-0.009549,16922,84766,"6099",31989,25,25.3125,25
"27","ABP",11.75,11.75,11.25,11.6875,8700,-0.005333,0,11.69,-0.009549,14744,56119,"2761",20069,11,11.6875,11.02
"28","ABR",2.125,2.125,1.875,1.875,200,-0.125163,-0.0625,2,-0.009549,6812,79786,"2013",12600,1.75,2,1.76
"29","ABS",32.25,32.4375,31,31.8125,1072199,-0.013659,-0.013566,32.25,-0.009549,423628,50032,"5411",20038,32.25,32.25,32.25
"30","ABT",35.25,36,34.75,35,4774099,-0.007117,-0.036145,36.31,-0.009549,1537311,20482,"2834",20017,36.4375,36.3125,36.44
"31","ABX",17.5625,18.1875,17.4375,17.6875,1509899,0.007092,0,17.69,-0.009549,395562,71298,"1041",20065,17.9375,17.6875,17.94
"32","ABY",12,12.375,11.5,11.5,93800,-0.04256,-0.031579,11.88,-0.009549,190569,10560,"2621",20019,11.8125,11.875,11.81
"33","AC",29.5625,29.9375,29.5,29.75,259300,0.006322,-0.006263,29.94,-0.009549,171266,75278,"6722",20048,30.125,29.9375,30.13
"34","ACEE",5.8125,6.0625,5.8125,6,8760,0.031749,0.043478,5.75,-0.009549,5074,63837,"3612",156,5.5625,5.75,5.57
"35","ACF",18.5,18.625,17.0625,17.1875,316200,-0.073588,-0.070946,18.5,-0.009549,73570,75858,"6141",10372,18.5625,18.5,18.56
"36","ACG",6.5625,6.6875,6.5,6.625,207400,0.009479,0.029126,6.44,-0.009549,58240,75105,"6723",20003,6.375,6.4375,6.38
"37","ACI",11.1875,11.375,11.1875,11.1875,9200,0,-0.01105,11.31,-0.009549,38187,75326,"1221",20221,10.8125,11.3125,10.82
"38","ACK",33.875,33.9375,32.25,33,295800,-0.02617,-0.011236,33.38,-0.009549,40062,19692,"2511",20215,33.3125,33.375,33.31
"39","ACL",17.0625,17.125,16.125,16.3125,1368699,-0.044951,-0.022472,16.69,-0.009549,194059,79057,"6331",29796,16.1875,16.6875,16.19
"40","ACLNF",16.5,16.5625,15.9375,16.1875,9730,-0.019121,-0.040741,16.88,-0.009549,8833,86146,"4730",16183,16.9375,16.875,16.94
"41","ACN",12.5625,12.5625,12.4375,12.5,49000,-0.004988,-0.004975,12.56,-0.009549,26722,75469,"3845",8567,12.0625,12.5625,12.07
"42","ACO",16,16,15.0625,15.625,205600,-0.023717,-0.031008,16.13,-0.009549,26796,11599,"1459",9425,15.5,16.125,15.51
"43","ACP",7.5625,8,7.5625,7.9375,12600,0.048397,0.040984,7.62,-0.009549,47235,75113,"6512",20097,7.5625,7.625,7.56
"44","ACR",7.8125,7.8125,6.625,6.8125,51400,-0.136966,-0.141732,7.94,-0.009549,17138,84768,"8051",31966,8,7.9375,8
"45","ACRG",1.32813,1.40625,1.25,1.40625,5435,0.057155,0.022727,1.38,-0.009549,10671,76276,"3820",5817,1.25,1.375,1.26
"46","ACS",45.75,46,44.75,45.625,576300,-0.002736,-0.008152,46,-0.009549,46043,80913,"7374",13331,42.4375,46,42.57
"47","ACTN",11.875,12.375,11.375,11.625,358611,-0.021277,0.01087,11.5,-0.009549,16937,79069,"5090",12104,11.4375,11.5,11.44
"48","ACV",25.5625,25.6875,24.75,25.125,47300,-0.017263,-0.026634,25.81,-0.009549,32957,42083,"2844",8127,26,25.8125,26
"49","ACX",5.875,8.4375,5.875,8.4375,97300,0.36198,0.210526,6.97,-0.009549,28523,78117,"3264",11838,10.25,10.6875,6.69
"50","ACXM",23.875,25.125,23.8125,25,2257608,0.046044,0.041667,24,-0.009549,85927,20117,"7370",6702,24.375,24,24.38
"51","AD",23.625,23.625,22.75,22.9375,47500,-0.029532,-0.034211,23.75,-0.009549,20632,10657,"7331",8561,23.3125,23.75,23.32
"52","ADC",14.375,14.375,13.625,13.9375,24500,-0.030908,-0.02193,14.25,-0.009549,4365,80412,"6798",30378,13.75,14.25,13.76
"53","ADECY",96.5,98,96.5,96.75,18929,0.002587,0.007813,96,-0.009549,497,81195,"7360",13507,98,96,98.02
"54","ADF",8.4375,8.5,8.3125,8.375,54500,-0.007435,0,8.38,-0.009549,22003,79765,"6726",29989,8.375,8.375,8.38
"55","ADG",13.75,13.75,11.5625,12.5,408800,-0.09531,-0.082569,13.63,-0.009549,20084,85781,"4813",34645,13.25,13.625,13.26
"56","ADI",93.5,93.875,88,90.1875,1827799,-0.036071,-0.030242,93,-0.009549,174459,60871,"3612",282,91.5,93,91.51
"57","ADM",12,12.0625,11.875,12,893200,0,-0.010309,12.12,-0.009549,608360,10516,"2045",20207,12,12.125,12
"58","ADMS",28.75,29.5,28.5,28.875,18659,0.004338,0.015385,28.44,-0.009549,8533,11483,"5190",9315,28.375,28.4375,28.38
"59","ADP",3.6875,3.75,3.625,3.625,10200,-0.017094,0.017544,3.56,-0.009549,11847,26331,"3523",20050,3.5,3.5625,3.5
"60","ADPT",51.5,57.25,51.375,57.1875,2709749,0.104754,0.146617,49.87,-0.009549,102111,10353,"3570",8275,50.5,49.875,50.5
"61","ADV",18.125,18.125,17.625,17.625,7700,-0.027974,-0.040816,18.37,-0.009549,8923,64514,"6211",420,17.375,18.375,17.4
"62","ADX",33.5,33.75,33.25,33.4375,78300,-0.001867,-0.003724,33.56,-0.009549,51877,10065,"6723",20023,33.375,33.5625,33.38
"63","AEC",7.8125,8.125,7.75,8.125,55200,0.039221,0.04,7.81,-0.009549,21604,79893,"6798",30023,7.6875,7.8125,7.69
"64","AEE",32.5625,32.625,31.5625,32.3125,700800,-0.007707,-0.013359,32.75,-0.009549,137215,24985,"4931",21808,32.875,32.75,32.88
"65","AEG",96.8125,98.25,96,98.25,177200,0.014739,0.028796,95.5,-0.009549,31623,85172,"6311",7622,96,95.5,96
"66","AEM",7.25,7.3125,7.1875,7.1875,68400,-0.008658,-0.033613,7.44,-0.009549,55348,78223,"1041",26174,7.5,7.4375,7.5
"67","AEOS",46,46.5,43.5625,44,1297897,-0.044452,-0.022222,45,-0.009549,46658,80432,"5600",13001,47.1875,45,47.24
"68","AEP",32,32,31.125,31.4375,396900,-0.017734,-0.021401,32.13,-0.009549,194103,24109,"4911",20077,32.375,32.125,32.38
"69","AER",8.6875,8.9375,8.6875,8.6875,11000,0,-0.014184,8.81,-0.009549,8047,85410,"6798",32095,8.5625,8.8125,8.57
"70","AES",74.75,74.75,71.25,72.5,667200,-0.030563,-0.0301,74.75,-0.009549,206384,76712,"4911",10996,72,74.75,72.05
"71","AET",55.375,55.8125,55.0625,55.5625,721300,0.00338,-0.004479,55.81,-0.009549,149674,46850,"6324",20026,55.1875,55.8125,55.19
"72","AF",12,12.3125,11.875,12.1875,41500,0.015504,0.026316,11.87,-0.009549,9284,77059,"6726",29107,11.875,11.875,11.87
"73","AFC",55.625,55.75,53,53.5,229500,-0.038951,-0.038202,55.62,-0.009549,54256,82292,"6331",30958,54.25,55.625,54.27
"74","AFF",10.5,10.9375,10.5,10.8125,19100,0.029328,0.042169,10.37,-0.009549,14129,80205,"6726",30261,10.375,10.375,10.37
"75","AFG",26.125,26.125,25.125,25.3125,39300,-0.031594,-0.040284,26.37,-0.009549,58407,60687,"6331",21372,26.5625,26.375,26.56
"76","AFL",46.9375,47.125,44.3125,44.75,597200,-0.047725,-0.051656,47.19,-0.009549,266118,57904,"6321",92,46.625,47.1875,46.63
"77","AFM",78.75,79.1875,76.4375,77.125,724500,-0.020851,-0.014377,78.25,-0.009549,209779,79163,"4832",12125,77.9375,78.25,77.94
"78","AFP",18.375,18.375,18.125,18.125,1100,-0.013699,-0.026846,18.63,-0.009549,4736,55546,"6531",7055,18.75,18.625,18.75
"79","AFS",27.4375,27.625,25.5,26.5625,1920299,-0.03241,-0.031891,27.44,-0.009549,728245,83440,"6141",31626,27.625,27.4375,27.63
"80","AG",13.125,13.125,12.1875,12.25,257600,-0.068993,-0.088372,13.44,-0.009549,59546,77520,"3523",11473,13.0625,13.4375,13.07
"81","AGA",12,12.125,12,12.0625,2800,0.005195,0.005208,12,-0.009549,14901,87150,"1429",35238,12.3125,12,12.32
"82","AGC",73.5,73.625,70.9375,71.0625,532400,-0.033726,-0.063427,75.88,-0.009549,247117,48397,"6311",20082,75,75.875,75.01
"83","AGE",31.5,32.3125,30.25,30.5625,402500,-0.030214,-0.046784,32.06,-0.009549,92092,54391,"6211",20634,32.625,32.0625,32.63
"84","AGI",12.8125,12.8125,12.6875,12.6875,4700,-0.009804,-0.014563,12.87,-0.009549,14517,68814,"5065",162,12.625,12.875,12.63
"85","AGL",9.6875,9.6875,9.3125,9.4375,35700,-0.026145,-0.032051,9.75,-0.009549,8676,45583,"2337",20199,9.5625,9.75,9.56
"86","AGM",19.9375,19.9375,19.3125,19.3125,4100,-0.03185,-0.043344,20.19,-0.009549,9321,80169,"6159",28392,19.25,20.1875,19.27
"87","AGN",49.75,50.375,49.4375,49.4375,717900,-0.006301,-0.006281,49.75,-0.009549,135510,75646,"2834",22092,49.9375,49.75,49.94
"88","AGR",47.25,47.75,47.0625,47.5625,24600,0.006592,0.022849,46.5,-0.009549,10120,79211,"6036",29841,46.125,46.5,46.13
"89","AGS",19.9375,19.9375,18.75,18.875,85600,-0.054764,-0.053292,19.94,-0.009549,28614,85626,"7372",32163,19.9375,19.9375,19.94
"90","AGTX",8.5,9.75,8.5,9.3125,91223,0.091291,0.07971,8.63,-0.009549,22584,83349,"7330",14529,8.28125,8.625,8.29
"91","AGU",8.25,8.9375,8.25,8.875,418500,0.073025,0.126984,7.88,-0.009549,62322,81598,"2873",13713,7.8125,7.875,7.81
"92","AGX",45.9375,45.9375,45,45.3125,26900,-0.013699,-0.014946,46,-0.009549,10363,85895,"2048",34670,45.8125,46,45.81
"93","AGY",15.5625,15.5625,14.5,15.5,177200,-0.004024,-0.004016,15.56,-0.009549,28161,78867,"7993",11967,15.1875,15.5625,15.19
"94","AH",13,13.125,12.75,12.75,12600,-0.019418,-0.028571,13.12,-0.009549,23547,83189,"3999",10134,12.875,13.125,12.88
"95","AHC",56.625,56.75,54.125,54.5,311200,-0.03825,-0.039648,56.75,-0.009549,90695,28484,"2911",20064,56.375,56.75,56.38
"96","AHG",17.6875,17.6875,16.875,16.9375,124700,-0.043328,-0.055749,17.94,-0.009549,52042,76653,"8082",10918,17.5,17.9375,17.51
"97","AHI",6,6.125,6,6.125,25500,0.020619,0,6.12,-0.009549,8036,79591,"4213",12438,6.125,6.125,6.12
"98","AHMH",6.375,6.375,6.375,6.375,2400,0,-0.037736,6.63,-0.009549,7500,87358,"6160",17168,6.4375,6.625,6.44
"99","AHO",29.8125,29.8125,28.75,29.375,62000,-0.014784,-0.018789,29.94,-0.009549,10320,76616,"5411",10882,29.5,29.9375,29.5
"100","AHP",41.4375,41.4375,39.5,40.1875,4035599,-0.03063,0.023885,39.25,-0.009549,1306656,15667,"2834",20086,39.875,39.25,39.88
"101","AHR",6.375,6.5625,6.3125,6.3125,48700,-0.009852,-0.009804,6.38,-0.009549,20964,85896,"6798",34671,6.4375,6.375,6.44
"102","AIB",21,21.4375,20.75,21.3125,103900,0.014771,0.008876,21.12,-0.009549,66346,76493,"6022",28692,21.4375,21.125,21.44
"103","AIC",11.125,11.25,11,11.125,7600,0,0,11.12,-0.009549,5633,70818,"6798",21131,11.125,11.125,11.12
"104","AIF",5.8125,5.9375,5.25,5.375,61100,-0.078252,-0.065217,5.75,-0.009549,14254,58077,"6719",3355,5.625,5.75,5.63
"105","AIG",107.125,107.4375,103,103.9375,2220699,-0.030207,-0.038728,108.12,-0.009549,1548241,66800,"6711",137,108.25,108.125,108.25
"106","AIN",15.5,15.5,14.875,15.125,53700,-0.024491,-0.024194,15.5,-0.009549,24540,11731,"2221",9550,15,15.5,15.01
"107","AIR",17.8125,18,17.5625,17.5625,109000,-0.014135,-0.020906,17.94,-0.009549,27401,54594,"5088",20000,17.625,17.9375,17.63
"108","AIV",39.75,39.8125,37.8125,38,181500,-0.045024,-0.045526,39.81,-0.009549,66763,80711,"6798",30438,39.9375,39.8125,39.94
"109","AIZ",16.625,16.75,16.125,16.625,35000,0,0.015267,16.38,-0.009549,8955,12320,"3321",1336,16.5625,16.375,16.56
"110","AJG",63.75,63.875,62.6875,63.625,64600,-0.001963,-0.017375,64.75,-0.009549,18371,38093,"6411",7094,64.875,64.75,64.88
"111","AJL",6.25,6.4375,6.125,6.125,8800,-0.020203,-0.066667,6.56,-0.009549,21339,80675,"5122",30415,6.125,6.5625,6.14
"112","AJX",9,9.0625,8.75,8.75,4900,-0.028171,-0.027778,9,-0.009549,3698,85775,"3715",34640,8.375,9,8.4
"113","AK",18,18,17.625,17.75,37700,-0.013986,-0.02069,18.13,-0.009549,23839,10123,"7312",9754,16.625,18.125,16.68
"114","AKO",14.5625,14.5625,14.5,14.5,62500,-0.004301,-0.008547,14.62,-0.009549,13076,84661,"2086",30444,14.5,14.625,14.5
"115","AKR",4.5,4.875,4.5,4.875,52000,0.080043,0.054054,4.63,-0.009549,25955,79235,"6798",29848,4.625,4.625,4.63
"116","AKS",18.3125,18.5,17.625,17.8125,404900,-0.027683,-0.056291,18.87,-0.009549,103057,80303,"3325",12961,18.125,18.875,18.14
"117","AL",41.375,41.75,40.375,40.75,898700,-0.015221,-0.015106,41.38,-0.009549,217623,24264,"3334",20039,40.5625,41.375,40.57
"118","ALA",47,47.375,45.5625,47.375,1186799,0.007947,0.052778,45,-0.009549,91001,77604,"3661",29487,45.125,45,45.13
"119","ALB",19.3125,19.3125,18,18,67000,-0.070381,-0.061889,19.19,-0.009549,46748,80191,"2819",30249,18.5625,19.1875,18.57
"120","ALC",22.125,22.125,21.8125,22,6300,-0.005666,-0.00565,22.13,-0.009549,6764,78977,"3411",12037,21.75,22.125,21.75
"121","ALEX",22.78125,22.78125,21.25,21.375,132863,-0.063716,-0.063014,22.81,-0.009549,42350,11691,"4421",157,22.375,22.8125,22.38
"122","ALG",10.125,10.125,10.125,10.125,100,0,-0.012195,10.25,-0.009549,9736,78950,"3523",12025,10,10.25,10
"123","ALK",35.5,36,35,35,225100,-0.014185,-0.003559,35.13,-0.009549,26403,28804,"4511",20035,35.25,35.125,35.25
"124","ALL",24,24.1875,23.25,23.4375,2992899,-0.023717,-0.025974,24.06,-0.009549,805396,79323,"6331",29870,24.0625,24.0625,24.06
"125","ALLC",18.3125,18.375,16.875,17.625,453493,-0.038266,-0.037543,18.31,-0.009549,62492,79788,"6150",12586,17.875,18.3125,17.88
"126","ALLE",9.875,10.0625,9.875,10,14809,0.012579,0.025641,9.75,-0.009549,6273,82469,"6020",14016,9.9375,9.75,9.94
"127","ALLY",3,3.15625,2.9375,3,162909,0,0.103448,2.72,-0.009549,10252,38149,"7990",297,2.75,2.71875,2.75
"128","ALM",8.875,8.875,8.75,8.8125,12100,-0.007067,0,8.81,-0.009549,8592,56979,"6726",21667,8.8125,8.8125,8.81
"129","ALN",11.5625,11.5625,11.125,11.25,405800,-0.027399,-0.027027,11.56,-0.009549,27649,44740,"3663",20046,10.5,11.5625,10.55
"130","ALO",30.625,31,29.375,30.4375,207700,-0.006141,-0.010163,30.75,-0.009549,20090,65832,"2834",20007,29.5625,30.75,29.58
"131","ALR",7,7.75,7,7.75,11900,0.101783,0.117117,6.94,-0.009549,4831,11923,"3483",6968,6.75,6.9375,6.75
"132","ALRE",26,26.0625,23.625,24.75,17300,-0.049271,-0.052632,26.13,-0.009549,25500,85960,"6310",16047,25.5,26.125,25.51
"133","ALS",32,32,32,32,100,0,-0.041199,33.38,-0.009549,1059,86110,"3731",35284,33.25,33.375,33.25
"134","ALU",6.625,6.625,6.4375,6.625,22800,0,0,6.62,-0.009549,5444,75823,"2844",10242,6.5,6.625,6.5
"135","ALV",29.3125,29.6875,28.9375,29.5,91500,0.006376,0.008547,29.25,-0.009549,102000,84656,"3714",31946,29,29.25,29
"136","ALX",78.875,78.875,78.5,78.5,500,-0.004766,-0.006329,79,-0.009549,5001,49330,"6798",20041,78.9375,79,78.94
"137","AM",23.1875,23.5625,22.9375,23.125,322800,-0.002699,-0.021164,23.62,-0.009549,59855,13056,"2771",121,23.6875,23.625,23.69
"138","AMB",19.9375,19.9375,19.75,19.8125,36200,-0.006289,-0.00627,19.94,-0.009549,86577,85592,"6798",32135,20,19.9375,20
"139","AMC",9,9,8.875,8.875,4200,-0.013986,0,8.88,-0.009549,4214,87026,"6798",35171,8.5,8.875,8.51
"140","AMCR",19.25,19.25,18.625,18.75,18855,-0.026317,-0.025974,19.25,-0.009549,1492,78844,"2650",29217,19.0625,19.25,19.06
"141","AMD",29.9375,31.1875,29.375,31,3921599,0.034875,0.071274,28.94,-0.009549,147770,61241,"3674",211,28.4375,28.9375,28.44
"142","AME",19,19.0625,18.875,19,85400,0,-0.003279,19.06,-0.009549,32174,85257,"3621",32054,18.8125,19.0625,18.81
"143","AMF",5.875,6,5.8125,5.8125,40000,-0.010695,-0.010638,5.87,-0.009549,23105,75376,"6726",21961,5.75,5.875,5.75
"144","AMG",39,39,36.6875,36.75,496000,-0.059423,-0.09119,40.44,-0.009549,23283,85593,"6282",32136,37.6875,40.4375,37.78
"145","AMH",23,23,22.4375,22.4375,31100,-0.024761,-0.024457,23,-0.009549,25099,84406,"6311",15292,23.0625,23,23.06
"146","AMI",2,2,1.8125,1.8125,19200,-0.09844,-0.033333,1.87,-0.009549,59293,75477,"3841",22031,1.8125,1.875,1.81
"147","AMK",16,16,15.875,15.875,7900,-0.007843,-0.007813,16,-0.009549,3826,69200,"8299",20102,16.0625,16,16.06
"148","AML",20.125,20.375,20.0625,20.375,11900,0.012346,0.009288,20.19,-0.009549,16985,80190,"6798",30248,20.125,20.1875,20.13
"149","AMN",39.125,39.125,36.875,36.9375,24400,-0.057534,-0.066351,39.56,-0.009549,3992,50091,"3272",20105,39.8125,39.5625,39.81
"150","AMO",41.4375,41.5,40.5625,40.625,41700,-0.019803,-0.009146,41,-0.009549,2516,81022,"6726",30479,40.75,41,40.75
"151","AMR",67,67.8125,66.1875,67.375,566200,0.005581,0.005597,67,-0.009549,148083,21020,"4511",20010,67,67,67
"152","AMSGA",6.25,6.25,6.25,6.25,100,0,-0.038462,6.5,-0.009549,9760,85675,"8090",15867,6.5,6.5,6.5
"153","AMT",30.5,30.625,29,29.3125,433900,-0.039713,-0.0409,30.56,-0.009549,144501,86111,"4899",34770,30.9375,30.5625,30.94
"154","AMTD",22.625,23.75,21.375,23.5625,5094031,0.040601,0.086455,21.69,-0.009549,158242,84597,"6210",15370,21.5625,21.6875,21.56
"155","AMU",10.5625,10.75,10.5625,10.6875,20100,0.011765,0.005882,10.63,-0.009549,10789,79132,"6726",29804,10.5625,10.625,10.56
"156","AMZ",5.9375,6.0625,5.9375,5.9375,2800,0,-0.010417,6,-0.009549,16278,77052,"6324",11160,5.625,6,5.64
"157","AN",9.1875,9.3125,8.9375,9.0625,413100,-0.013699,-0.02027,9.25,-0.009549,402895,76282,"5511",10594,8.875,9.25,8.88
"158","ANET",9.78125,10.125,9.25,9.625,309973,-0.016103,0.033557,9.31,-0.009549,10240,81599,"3660",13703,10.0625,9.3125,10.09
"159","ANF",28.625,28.6875,27,27.5,906100,-0.040094,0.030445,26.69,-0.009549,102002,83976,"5651",22200,27.875,26.6875,27.9
"160","ANFI",3.45313,3.5625,3.4375,3.5625,7100,0.031181,0.14,3.12,-0.009549,7282,86710,"6360",16411,3.25,3.125,3.25
"161","ANN",34.4375,34.4375,31.875,31.9375,404100,-0.075365,-0.072595,34.44,-0.009549,30718,76671,"5137",28876,34.375,34.4375,34.38
"162","ANS",6.9375,6.9375,6,6.125,25200,-0.124563,-0.132743,7.06,-0.009549,11411,83467,"4512",14680,6.625,7.0625,6.64
"163","ANZ",36,36.0625,35.8125,35.875,27700,-0.003478,0.001745,35.81,-0.009549,2750,81120,"6082",29798,35.8125,35.8125,35.81
"164","AOC",39.375,39.625,38.3125,39,659800,-0.009569,-0.025,40,-0.009549,256634,61735,"6321",20203,39.9375,40,39.94
"165","AOF",7.125,7.125,7,7,18800,-0.0177,-0.034483,7.25,-0.009549,13072,75323,"6726",20006,6.875,7.25,6.88
"166","AOG",31.25,31.375,31.25,31.375,21200,0.003992,0.001996,31.31,-0.009549,18986,82233,"1311",27934,31.75,31.3125,31.75
"167","AOI",0.5,0.5,0.4375,0.5,39000,0,0.142857,0.44,-0.009549,11806,84771,"8021",31968,0.4375,0.4375,0.44
"168","AOL",76,83.375,74.75,82.875,32349888,0.0866,0.092257,75.88,-0.009549,2235486,77418,"7375",11412,76.4375,75.875,76.44
"169","AOR",9.625,9.75,9.5,9.5625,545100,-0.006515,0.026846,9.31,-0.009549,67030,86112,"2051",34771,9.5,9.3125,9.5
"170","AOS",21.8125,21.875,21.4375,21.6875,18900,-0.005747,-0.008571,21.87,-0.009549,14519,65402,"3714",21625,21.875,21.875,21.87
"171","AP",10.125,10.1875,10.125,10.125,1700,0,0,10.12,-0.009549,9590,18075,"3561",20192,10,10.125,10
"172","APA",36.6875,36.6875,34.0625,34.125,468700,-0.072406,-0.076142,36.94,-0.009549,114083,39490,"1311",20204,36.4375,36.9375,36.44
"173","APB",11.5,11.5,11.1875,11.25,71200,-0.021979,0,11.25,-0.009549,18930,75032,"6711",20223,11.3125,11.25,11.31
"174","APC",34,34,32.625,32.6875,597500,-0.039368,-0.042125,34.13,-0.009549,127519,70332,"1311",20194,33.9375,34.125,33.94
"175","APD",33.3125,33.6875,32.75,32.8125,551200,-0.015123,-0.022346,33.56,-0.009549,229305,28222,"2813",20030,32.9375,33.5625,32.94
"176","APF",12,12.3125,11.75,11.875,202500,-0.010471,0.005291,11.81,-0.009549,63971,80725,"6726",30452,11.6875,11.8125,11.69
"177","APGR",6.875,7.25,6.375,6.4375,576468,-0.065751,-0.023697,6.59,-0.009549,7065,77265,"4810",11287,5.875,6.59375,5.91
"178","APH",67.4375,67.75,66.625,67.25,131300,-0.002784,0.010329,66.56,-0.009549,17865,84769,"3678",31967,66.375,66.5625,66.38
"179","APM",0.375,0.40625,0.375,0.40625,1129099,0.080043,0.083333,0.38,-0.009549,64896,52804,"2835",20206,0.375,0.375,0.38
"180","APR",8.625,8.75,8.625,8.625,23700,0,0.014706,8.5,-0.009549,7067,46527,"3443",20095,8.75,8.5,8.75
"181","APU",15,15.5,14.9375,15.375,39900,0.024693,0.020747,15.06,-0.009549,32078,81521,"5984",30868,14.5,15.0625,14.51
"182","APW",37,37,35.5,36,162900,-0.027399,-0.020408,36.75,-0.009549,38985,11581,"3492",323,36,36.75,36.01
"183","APX",8.75,8.75,8.6875,8.75,15100,0,0.007194,8.69,-0.009549,19597,75640,"6726",22087,8.6875,8.6875,8.69
"184","APZ",16.5,16.8125,16.375,16.625,11100,0.007547,0,16.62,-0.009549,20993,29612,"5085",20283,16.3125,16.625,16.32
"185","AQM",2.9375,3.0625,2.9375,3,36100,0.021053,0.043478,2.88,-0.009549,13255,65032,"3577",5767,2.75,2.875,2.75
"186","ARA",26.25,26.5,25.75,26,329700,-0.009569,-0.009524,26.25,-0.009549,35056,77633,"2611",29488,24.75,26.25,24.79
"187","ARB",16.875,16.875,16.875,16.875,300,0,-0.007353,17,-0.009549,10564,49322,"6531",20098,17,17,17
"188","ARC",85.875,85.875,83.5625,84.125,688300,-0.020589,-0.027457,86.5,-0.009549,322732,10604,"2911",20227,85.4375,86.5,85.44
"189","ARE",31.8125,31.8125,31.25,31.25,48500,-0.01784,-0.017682,31.81,-0.009549,13741,84767,"6798",31965,31.4375,31.8125,31.44
"190","ARG",9.5625,9.5625,8.75,8.9375,114400,-0.067593,-0.059211,9.5,-0.009549,70210,70308,"5169",20033,9.0625,9.5,9.07
