"","ticker","open","high","low","close","volume","OPCL","pvCLCL","prevAdjClose","SPpvCLCL","sharesOut","PERMNO","SICCD","PERMCO","prevRawOpen","prevRawClose","prevAdjOpen"
"1834","MLI",35,35.625,34.375,35.4375,114000,0.012423,0.008897,35.12,0.000956,34971,76573,"3351",22807,34,35.125,34.02
"1835","MLK",3.625,3.625,3.4375,3.4375,5900,-0.05311,-0.067797,3.69,0.000956,8814,75462,"4213",22023,3.625,3.6875,3.63
"1836","MLM",42.0625,45.375,41.625,45.125,481300,0.07028,0.074405,42,0.000956,46710,80204,"5032",30260,39.9375,42,39.99
"1837","MLP",17.4375,17.4375,17.4375,17.4375,500,0,0.00722,17.31,0.000956,7189,51925,"2033",2784,17.4375,17.3125,17.44
"1838","MLR",2.875,2.9375,2.75,2.875,32500,0,0.045455,2.75,0.000956,46698,80828,"3713",13240,2.75,2.75,2.75
"1839","MLS",17.6875,18.3125,17.625,18.1875,174100,0.027876,0.045594,17.39,0.000956,23943,80424,"6798",30390,17.5625,17.875,17.09
"1840","MLT",13.0625,13.125,12.875,13.125,57900,0.004773,-0.004739,13.19,0.000956,113888,62949,"3662",21210,13.1875,13.1875,13.19
"1841","MM",15.6875,16.5,15.6875,16.125,86900,0.027507,0.027888,15.69,0.000956,43705,76677,"6331",29035,15.375,15.6875,15.38
"1842","MMA",18.375,18.625,18.3125,18.4375,10800,0.003396,-0.003378,18.5,0.000956,16806,83827,"6726",31714,18.5,18.5,18.5
"1843","MMC",88,92.75,86.5,92.4375,918200,0.049196,0.066906,86.64,0.000956,266795,45751,"6411",21158,90.3125,87.0625,89.94
"1844","MMD",10.5,10.75,10.25,10.75,19900,0.02353,0.036145,10.37,0.000956,2941,67678,"3873",3387,9.8125,10.375,9.83
"1845","MME",8.75,9,8.75,9,57400,0.028171,0.028571,8.75,0.000956,49886,76177,"8099",10511,8.25,8.75,8.26
"1846","MMG",4.375,5.1875,4.375,5.0625,403500,0.145954,0.140845,4.44,0.000956,93283,25961,"7819",20770,4.5,4.4375,4.5
"1847","MMH",3,3.1875,3,3.1875,20700,0.060625,0.0625,3,0.000956,28163,86226,"7011",34835,3,3,3
"1848","MMI",8.75,8.875,8.75,8.8125,12700,0.007117,0.007143,8.75,0.000956,19173,79337,"6351",29884,8.875,8.75,8.88
"1849","MMM",94.3125,102.5,94.3125,100.75,2987899,0.066028,0.080429,93.25,0.000956,401334,22592,"2641",21205,91.125,93.25,91.15
"1850","MMP",19.5625,19.5625,19.0625,19.125,14500,-0.022618,-0.019231,19.5,0.000956,10204,83722,"2834",31693,18.375,19.5,18.41
"1851","MMR",20.25,20.5,20.0625,20.375,147900,0.006154,-0.012121,20.62,0.000956,12805,80557,"2874",13097,20.75,20.625,20.75
"1852","MMS",31,31,30.125,30.375,36800,-0.020367,-0.020161,31,0.000956,20984,85067,"8742",32004,30.75,31,30.75
"1853","MMT",5.625,5.6875,5.625,5.6875,145500,0.01105,0,5.69,0.000956,92478,72231,"6723",21134,5.625,5.6875,5.63
"1854","MMU",9.125,9.1875,9.125,9.1875,52300,0.006826,0,9.19,0.000956,34607,77818,"6726",29533,9.125,9.1875,9.13
"1855","MNA",10,10,10,10,2900,0,0.006289,9.94,0.000956,5733,77145,"6726",29354,9.9375,9.9375,9.94
"1856","MNB",9.6875,9.6875,9.625,9.625,5500,-0.006473,0.013158,9.5,0.000956,3460,77552,"6726",29478,9.5,9.5,9.5
"1857","MNC",23.625,23.75,23.3125,23.4375,95700,-0.007968,-0.007937,23.63,0.000956,18862,79607,"3711",12429,23.8125,23.625,23.81
"1858","MND",20.625,20.6875,20.5,20.5,50800,-0.006079,-0.012048,20.75,0.000956,22322,55191,"1311",21209,21.125,20.9375,20.94
"1859","MNES",60,60.75,59,59,1902,-0.016807,-0.032787,61,0.000956,4872,54253,"3842",2971,61,61,61
"1860","MNI",41.0625,41.3125,40.9375,41.125,20800,0.001521,0.001522,41.06,0.000956,16416,75261,"2711",21174,41.625,41.0625,41.63
"1861","MNJ",10.875,10.875,10.8125,10.8125,5900,-0.005764,0,10.81,0.000956,5298,86600,"6726",35001,10.8125,10.8125,10.81
"1862","MNK",10.875,10.875,10.875,10.875,5500,0,0,10.88,0.000956,5026,86596,"6726",34998,10.6875,10.875,10.69
"1863","MNP",11,11,11,11,2000,0,0.005714,10.94,0.000956,6007,78854,"6726",29740,10.875,10.9375,10.88
"1864","MNRTA",4.6875,4.75,4.6875,4.71875,10300,0.006645,-0.013072,4.78,0.000956,6300,55029,"6790",9480,4.8125,4.78125,4.81
"1865","MNS",9.75,9.75,9.5,9.5,17400,-0.025975,-0.019355,9.69,0.000956,13842,66253,"7372",5961,9.75,9.6875,9.75
"1866","MNTR",24,26.75,24,26.1875,76406,0.087228,0.063452,24.62,0.000956,24370,52792,"3840",2983,24.625,24.625,24.62
"1867","MNU",10.75,10.9375,10.75,10.9375,13800,0.017291,0.011561,10.81,0.000956,5602,86374,"6726",34888,10.8125,10.8125,10.81
"1868","MNY",26.625,27.0625,26.625,27,39600,0.013986,0,27,0.000956,47238,86411,"6311",34918,27.25,27,27.25
"1869","MO",23.5,23.6875,23,23.0625,7152799,-0.018792,-0.018617,23.5,0.000956,2366138,13901,"2099",21398,23.8125,23.5,23.81
"1870","MODI",24.8125,25.3125,24.375,25.125,78508,0.012516,0.011321,24.84,0.000956,29515,54704,"3714",7093,24.125,24.84375,24.14
"1871","MOG",25.875,26.5,25.8125,26.5,10000,0.023867,0.024155,25.87,0.000956,7327,61807,"3494",21219,26.5625,25.875,26.57
"1872","MOR",15.25,15.75,15.1875,15.5,83700,0.016261,0.037657,14.94,0.000956,29362,68582,"6211",5960,15.375,14.9375,15.38
"1873","MOT",133.5,134,118,121,5749399,-0.098311,-0.098696,134.25,0.000956,709158,22779,"3663",21230,137,134.25,137.03
"1874","MOVA",21.5,21.75,20.25,21,19458,-0.02353,0.005988,20.88,0.000956,9493,79611,"5090",27626,20,20.875,20.02
"1875","MPA",11.375,11.625,11.375,11.625,12200,0.02174,0.01087,11.5,0.000956,5891,78061,"6726",29701,11.625,11.5,11.63
"1876","MPH",21.0625,21.25,21,21,25900,-0.002972,-0.005917,21.12,0.000956,15587,85902,"7948",34679,21.5625,21.125,21.57
"1877","MPL",17.1875,17.5625,17.125,17.4375,93200,0.014441,0.003597,17.38,0.000956,73461,24248,"4931",21206,16.5,17.375,16.52
"1878","MPLX",51.5,60,51.125,53.375,272780,0.035761,0.007075,53,0.000956,31691,87399,"7370",17404,49.9375,53,50.02
"1879","MPP",8.125,8.1875,7.875,7.875,18900,-0.031253,-0.045455,8.25,0.000956,12926,84580,"2121",31918,8.125,8.25,8.13
"1880","MPR",10,10.1875,10,10.125,21900,0.012423,0.0125,10,0.000956,6392,60548,"3564",3023,9.9375,10,9.94
